date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-12-31 15:00:00,32,18,0.0,11.0,6,36,01:59 AM,02:02 PM,07:12 AM,06:12 PM,10,29,29,31,10,0,28,0.0,1017,31,10,298,7,mumbai
2019-01-01 02:00:00,33,18,0.0,11.0,6,26,02:53 AM,02:43 PM,07:12 AM,06:12 PM,7,19,19,19,4,5,29,0.0,1018,19,10,49,4,mumbai
2019-01-01 13:00:00,33,18,0.0,11.0,6,26,02:53 AM,02:43 PM,07:12 AM,06:12 PM,9,31,31,33,5,0,23,0.0,1017,33,10,195,5,mumbai
2019-01-02 00:00:00,35,19,0.0,11.0,7,19,03:47 AM,03:26 PM,07:12 AM,06:13 PM,9,21,24,21,4,0,32,0.0,1017,21,10,30,3,mumbai
2019-01-02 11:00:00,35,19,0.0,11.0,7,19,03:47 AM,03:26 PM,07:12 AM,06:13 PM,8,29,29,31,10,0,19,0.0,1018,31,10,96,5,mumbai
2019-01-02 22:00:00,35,19,0.0,11.0,7,19,03:47 AM,03:26 PM,07:12 AM,06:13 PM,9,24,24,23,13,0,34,0.0,1018,23,10,161,7,mumbai
2019-01-03 09:00:00,34,20,0.0,11.0,7,11,04:40 AM,04:10 PM,07:13 AM,06:13 PM,12,27,27,27,9,0,26,0.0,1020,27,10,34,4,mumbai
2019-01-03 20:00:00,34,20,0.0,11.0,7,11,04:40 AM,04:10 PM,07:13 AM,06:13 PM,13,26,26,25,12,0,39,0.0,1018,25,10,258,6,mumbai
2019-01-04 07:00:00,35,20,0.0,11.0,7,4,05:34 AM,04:57 PM,07:13 AM,06:14 PM,11,22,24,22,4,0,29,0.0,1018,22,10,63,4,mumbai
2019-01-04 18:00:00,35,20,0.0,11.0,7,4,05:34 AM,04:57 PM,07:13 AM,06:14 PM,13,27,27,27,14,0,43,0.0,1016,27,10,301,9,mumbai
2019-01-05 05:00:00,32,20,0.0,11.0,7,0,06:26 AM,05:46 PM,07:13 AM,06:15 PM,11,21,21,21,3,4,33,0.0,1016,21,10,28,3,mumbai
2019-01-05 16:00:00,32,20,0.0,11.0,7,0,06:26 AM,05:46 PM,07:13 AM,06:15 PM,10,29,29,30,12,2,36,0.0,1014,30,10,302,9,mumbai
2019-01-06 03:00:00,32,19,0.0,11.0,6,0,07:16 AM,06:35 PM,07:13 AM,06:15 PM,10,19,19,19,10,0,37,0.0,1015,19,10,242,5,mumbai
2019-01-06 14:00:00,32,19,0.0,11.0,6,0,07:16 AM,06:35 PM,07:13 AM,06:15 PM,4,30,30,32,19,0,17,0.0,1014,32,10,273,11,mumbai
2019-01-07 01:00:00,33,19,0.0,11.0,6,3,08:04 AM,07:26 PM,07:14 AM,06:16 PM,6,21,21,21,16,0,38,0.0,1015,21,10,18,7,mumbai
